,Ligand,Ar_X,Solvent,Base,Boronate,Yield,Product,rxn_SMILES
5601,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[OH-].[K+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,0.0,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[OH-].[K+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5602,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[OH-].[K+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,0.0,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[OH-].[K+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5603,Cc1ccccc1,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[OH-].[K+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,56.93000030517578,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[OH-].[K+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5604,CC(C)(C)P(C(C)(C)C)C(C)(C)C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,70.29000091552734,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5605,c1ccc(cc1)P(c2ccccc2)c3ccccc3,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,68.3499984741211,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5606,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,38.79999923706055,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5607,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,28.760000228881836,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5608,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,62.65999984741211,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5609,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,47.869998931884766,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5610,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,48.33000183105469,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5611,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,43.16999816894531,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5612,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,58.61000061035156,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5613,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,0.0,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5614,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,0.0,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5615,Cc1ccccc1,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,[Li+].CC(C)(C)[O-],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,40.54999923706055,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.[Li+].CC(C)(C)[O-].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5616,CC(C)(C)P(C(C)(C)C)C(C)(C)C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,77.3499984741211,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5617,c1ccc(cc1)P(c2ccccc2)c3ccccc3,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,79.12000274658203,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5618,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,53.529998779296875,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5619,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,58.560001373291016,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5620,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,80.2699966430664,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5621,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,70.18000030517578,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5622,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,65.05000305175781,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5623,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,64.8499984741211,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5624,CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,71.13999938964844,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5625,c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,24.65999984741211,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2].[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5626,CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,0.0,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5627,Cc1ccccc1,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,C(=O)(O)[O-].[Na+],CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,42.4900016784668,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.C(=O)(O)[O-].[Na+].CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.Cc1ccccc1.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5628,CC(C)(C)P(C(C)(C)C)C(C)(C)C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,CCN(CC)CC,CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,68.20999908447266,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.CCN(CC)CC.CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5629,c1ccc(cc1)P(c2ccccc2)c3ccccc3,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,CCN(CC)CC,CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,72.72000122070312,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.CCN(CC)CC.CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.c1ccc(cc1)P(c2ccccc2)c3ccccc3.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5630,CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,CCN(CC)CC,CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,0.0,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.CCN(CC)CC.CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5631,C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,CCN(CC)CC,CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,40.130001068115234,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.CCN(CC)CC.CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.C1CCC(CC1)P(C2CCCCC2)C3CCCCC3.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5632,Cc1ccccc1P(c2ccccc2C)c3ccccc3C,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,CCN(CC)CC,CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,68.72000122070312,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.CCN(CC)CC.CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.Cc1ccccc1P(c2ccccc2C)c3ccccc3C.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5633,CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,CCN(CC)CC,CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,60.599998474121094,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.CCN(CC)CC.CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5634,COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,CCN(CC)CC,CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,42.02000045776367,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.CCN(CC)CC.CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC.[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
5635,CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3,C1CCOC1,CCN(CC)CC,CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C,48.34000015258789,Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5,BrC1=C(C)C=CC2=C1C=NN2C3CCCCO3.CCN(CC)CC.CC1(OB(C2=CC=C3N=CC=CC3=C2)OC1(C)C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe].[Pd].[O-]C(=O)C.[O-]C(=O)C.C1CCOC1>>Cc3ccc1c(cnn1C2CCCCO2)c3c5ccc4ncccc4c5
